Present_Tmax,Present_Tmin,DEM,lat,lon,Slope,Solar radiation,Act_Next_Tmax,Act_Next_Tmin,Date
27.3,22.6,33.3068,37.5776,127.058,0.2661,5852.268066,27,22.4,1/7/2016
27,22.4,45.716,37.645,127.022,2.5348,5845.616211,26.9,23,1/7/2016
26.9,23,35.038,37.5507,127.135,0.5055,5848.15625,27.5,23.1,1/7/2016
27.5,23.1,54.6384,37.5102,127.042,0.1457,5862.382813,26.8,22.8,1/7/2016
26.8,22.8,12.37,37.5776,126.838,0.0985,5837.890625,27.6,22.6,1/7/2016
27.6,22.6,52.518,37.4697,126.91,1.5629,5852.468262,27.8,22.7,1/7/2016
27.8,22.7,50.9312,37.4967,126.826,0.4125,5865.608398,26.4,22.3,1/7/2016
26.4,22.3,208.507,37.4562,126.955,5.1782,5880.977539,26.2,22.5,1/7/2016
26.2,22.5,28.7,37.5372,127.085,0.6233,5852.796875,26.1,21.8,1/7/2016
26.1,21.8,132.118,37.5507,126.988,0.5931,5912.88623,27.7,22.6,1/7/2016
27.7,22.6,59.8324,37.5776,127.083,2.6865,5849.480469,27.9,22.8,1/7/2016
27.9,22.8,30.968,37.4967,126.927,0.618,5846.571777,27.1,22.7,1/7/2016
27.1,22.7,30.0464,37.5507,126.937,0.8552,5855.466797,26.5,22.7,1/7/2016
26.5,22.7,82.2912,37.4697,126.995,2.2579,5849.513184,26.5,22.1,1/7/2016
26.5,22.1,53.4712,37.6181,127.099,0.697,5861.010254,28.4,23.5,1/7/2016
28.4,23.5,56.4448,37.4832,127.024,1.2313,5853.381836,26.4,22.5,1/7/2016
26.4,22.5,75.0924,37.5776,126.938,1.7678,5882.380371,26.3,22,1/7/2016
26.3,22,146.554,37.6181,127.004,4.7296,5921.158691,27.1,22.9,1/7/2016
27.1,22.9,26.298,37.5507,127.04,0.5721,5848.048828,27.8,23.3,1/7/2016
27.8,23.3,21.9668,37.5102,127.086,0.1332,5841.537598,27.8,23.1,1/7/2016
27.8,23.1,15.5876,37.5372,126.891,0.1554,5840.055176,27.6,23.1,1/7/2016
27.6,23.1,17.2956,37.5237,126.909,0.2223,5838.980469,27.8,23,1/7/2016
27.8,23,19.5844,37.5237,126.97,0.2713,5843.812988,24.5,19.5,1/7/2016
24.5,19.5,212.335,37.6046,126.991,2.785,5975.67627,26.8,20,2/7/2016
26.8,20,44.7624,37.6046,127.032,0.5141,5851.499512,26.8,20.3,2/7/2016
26.8,20.3,33.3068,37.5776,127.058,0.2661,5845.751465,27.4,20.5,2/7/2016
27.4,20.5,45.716,37.645,127.022,2.5348,5839.094727,26.9,20.4,2/7/2016
26.9,20.4,35.038,37.5507,127.135,0.5055,5841.578125,27.2,21.4,2/7/2016
27.2,21.4,54.6384,37.5102,127.042,0.1457,5855.803223,26.8,20.4,2/7/2016
26.8,20.4,12.37,37.5776,126.838,0.0985,5831.343262,26.2,21,2/7/2016
26.2,21,52.518,37.4697,126.91,1.5629,5845.816895,27.4,20.4,2/7/2016
27.4,20.4,50.9312,37.4967,126.826,0.4125,5859.089355,25.3,20.3,2/7/2016
25.3,20.3,208.507,37.4562,126.955,5.1782,5873.69043,26.5,20.6,2/7/2016
26.5,20.6,28.7,37.5372,127.085,0.6233,5846.328613,28,20,2/7/2016
28,20,132.118,37.5507,126.988,0.5931,5906.28125,27.8,20.8,2/7/2016
27.8,20.8,59.8324,37.5776,127.083,2.6865,5842.81543,27.1,21.1,2/7/2016
27.1,21.1,30.968,37.4967,126.927,0.618,5840.003906,28.3,20.5,2/7/2016
28.3,20.5,30.0464,37.5507,126.937,0.8552,5849.007324,26.2,20.8,2/7/2016
26.2,20.8,82.2912,37.4697,126.995,2.2579,5842.662598,27.4,20.1,2/7/2016
27.4,20.1,53.4712,37.6181,127.099,0.697,5854.449219,27.8,21.8,2/7/2016
27.8,21.8,56.4448,37.4832,127.024,1.2313,5846.703125,26.6,20.5,2/7/2016
26.6,20.5,75.0924,37.5776,126.938,1.7678,5875.916016,27.4,20.4,2/7/2016
27.4,20.4,146.554,37.6181,127.004,4.7296,5914.817383,26.6,21.1,2/7/2016
26.6,21.1,26.298,37.5507,127.04,0.5721,5841.541016,27.4,21,2/7/2016
27.4,21,21.9668,37.5102,127.086,0.1332,5834.976074,27.6,21.1,2/7/2016
27.6,21.1,15.5876,37.5372,126.891,0.1554,5833.513672,27.3,21.2,2/7/2016
27.3,21.2,17.2956,37.5237,126.909,0.2223,5832.412109,27.2,21.3,2/7/2016
27.2,21.3,19.5844,37.5237,126.97,0.2713,5837.300781,23.3,18.8,2/7/2016
23.3,18.8,212.335,37.6046,126.991,2.785,5968.809082,25.6,20.2,3/7/2016
25.6,20.2,44.7624,37.6046,127.032,0.5141,5844.398438,25.6,21.6,3/7/2016
25.6,21.6,33.3068,37.5776,127.058,0.2661,5838.654297,26.8,21.8,3/7/2016
26.8,21.8,45.716,37.645,127.022,2.5348,5832.032227,25.5,21.5,3/7/2016
25.5,21.5,35.038,37.5507,127.135,0.5055,5834.413086,26.5,22,3/7/2016
26.5,22,54.6384,37.5102,127.042,0.1457,5848.636719,26.9,21.4,3/7/2016
26.9,21.4,12.37,37.5776,126.838,0.0985,5824.211914,26.3,21.1,3/7/2016
26.3,21.1,52.518,37.4697,126.91,1.5629,5838.573242,26.7,20.6,3/7/2016
26.7,20.6,50.9312,37.4967,126.826,0.4125,5851.988281,25.2,18.9,3/7/2016
25.2,18.9,208.507,37.4562,126.955,5.1782,5865.756348,25.8,21.6,3/7/2016
25.8,21.6,28.7,37.5372,127.085,0.6233,5839.283691,25.4,19.9,3/7/2016
25.4,19.9,132.118,37.5507,126.988,0.5931,5899.087402,26.7,21.9,3/7/2016
26.7,21.9,59.8324,37.5776,127.083,2.6865,5835.557617,25.7,20.9,3/7/2016
25.7,20.9,30.0464,37.5507,126.937,0.8552,5841.97168,24.9,19.1,3/7/2016
24.9,19.1,82.2912,37.4697,126.995,2.2579,5835.20166,25.6,19.7,3/7/2016
25.6,19.7,53.4712,37.6181,127.099,0.697,5847.303223,27.4,22.1,3/7/2016
27.4,22.1,56.4448,37.4832,127.024,1.2313,5839.429199,25.4,20.6,3/7/2016
25.4,20.6,75.0924,37.5776,126.938,1.7678,5868.875,25.9,20.3,3/7/2016
25.9,20.3,146.554,37.6181,127.004,4.7296,5907.943359,26.2,21.8,3/7/2016
26.2,21.8,26.298,37.5507,127.04,0.5721,5834.452148,26.4,22.1,3/7/2016
26.4,22.1,21.9668,37.5102,127.086,0.1332,5827.82959,26.9,21.6,3/7/2016
26.9,21.6,15.5876,37.5372,126.891,0.1554,5826.388184,26.9,21.7,3/7/2016
26.9,21.7,17.2956,37.5237,126.909,0.2223,5825.258301,26.8,21.8,3/7/2016
26.8,21.8,19.5844,37.5237,126.97,0.2713,5830.20752,21.6,19.1,3/7/2016
21.6,19.1,212.335,37.6046,126.991,2.785,5961.377441,24.5,19,4/7/2016
24.5,19,44.7624,37.6046,127.032,0.5141,5836.714844,23.9,20.8,4/7/2016
23.9,20.8,33.3068,37.5776,127.058,0.2661,5830.974609,25.1,21.1,4/7/2016
25.1,21.1,45.716,37.645,127.022,2.5348,5824.259766,23.1,20.3,4/7/2016
23.1,20.3,35.038,37.5507,127.135,0.5055,5826.661133,23.8,21,4/7/2016
23.8,21,54.6384,37.5102,127.042,0.1457,5840.882813,24.3,21.4,4/7/2016
24.3,21.4,12.37,37.5776,126.838,0.0985,5816.495605,23.6,21.2,4/7/2016
23.6,21.2,52.518,37.4697,126.91,1.5629,5830.73584,24.1,21.1,4/7/2016
24.1,21.1,50.9312,37.4967,126.826,0.4125,5844.305176,22.8,19,4/7/2016
22.8,19,208.507,37.4562,126.955,5.1782,5857.175781,23.2,20.3,4/7/2016
23.2,20.3,28.7,37.5372,127.085,0.6233,5831.660156,22.1,19.4,4/7/2016
22.1,19.4,132.118,37.5507,126.988,0.5931,5891.303711,24.1,21,4/7/2016
24.1,21,59.8324,37.5776,127.083,2.6865,5827.705078,24,20.8,4/7/2016
24,20.8,30.968,37.4967,126.927,0.618,5825.110352,24,20.9,4/7/2016
24,20.9,30.0464,37.5507,126.937,0.8552,5834.358398,22.6,19.6,4/7/2016
22.6,19.6,82.2912,37.4697,126.995,2.2579,5827.130859,24.4,18.5,4/7/2016
24.4,18.5,53.4712,37.6181,127.099,0.697,5839.571777,25.1,21.7,4/7/2016
25.1,21.7,56.4448,37.4832,127.024,1.2313,5831.559082,23.7,20.5,4/7/2016
23.7,20.5,75.0924,37.5776,126.938,1.7678,5861.256348,23.8,20.2,4/7/2016
23.8,20.2,146.554,37.6181,127.004,4.7296,5900.489746,24.1,21.2,4/7/2016
24.1,21.2,26.298,37.5507,127.04,0.5721,5826.782227,24.1,21.3,4/7/2016
24.1,21.3,21.9668,37.5102,127.086,0.1332,5820.09668,24.8,21.6,4/7/2016
24.8,21.6,15.5876,37.5372,126.891,0.1554,5818.678711,24.9,21.5,4/7/2016
24.9,21.5,17.2956,37.5237,126.909,0.2223,5817.518066,24.1,21.1,4/7/2016
24.1,21.1,19.5844,37.5237,126.97,0.2713,5822.532715,23.1,18.6,4/7/2016
23.1,18.6,212.335,37.6046,126.991,2.785,5953.376953,25.1,19.4,5/7/2016
25.1,19.4,44.7624,37.6046,127.032,0.5141,5828.444336,25.4,20.3,5/7/2016
25.4,20.3,33.3068,37.5776,127.058,0.2661,5822.708984,25.8,20,5/7/2016
25.8,20,45.716,37.645,127.022,2.5348,5815.985352,25.5,20.3,5/7/2016
25.5,20.3,35.038,37.5507,127.135,0.5055,5818.317383,26.5,20.5,5/7/2016
26.5,20.5,54.6384,37.5102,127.042,0.1457,5832.537598,25.1,20.6,5/7/2016
25.1,20.6,12.37,37.5776,126.838,0.0985,5808.19043,25.9,21.1,5/7/2016
25.9,21.1,52.518,37.4697,126.91,1.5629,5822.300781,25.6,20.6,5/7/2016
25.6,20.6,50.9312,37.4967,126.826,0.4125,5836.035645,25.1,21.6,5/7/2016
25.1,21.6,208.507,37.4562,126.955,5.1782,5847.944824,25.5,20.1,5/7/2016
25.5,20.1,28.7,37.5372,127.085,0.6233,5823.45459,23.9,19,5/7/2016
23.9,19,132.118,37.5507,126.988,0.5931,5882.926758,26,20.6,5/7/2016
26,20.6,59.8324,37.5776,127.083,2.6865,5819.253906,25.4,20.5,5/7/2016
25.4,20.5,30.968,37.4967,126.927,0.618,5816.779785,25.1,20.2,5/7/2016
25.1,20.2,30.0464,37.5507,126.937,0.8552,5826.164063,25.3,20.6,5/7/2016
25.3,20.6,82.2912,37.4697,126.995,2.2579,5818.445801,24.7,19.8,5/7/2016
24.7,19.8,53.4712,37.6181,127.099,0.697,5831.25,26.9,21.1,5/7/2016
26.9,21.1,56.4448,37.4832,127.024,1.2313,5823.089355,24.7,20,5/7/2016
24.7,20,75.0924,37.5776,126.938,1.7678,5853.055664,25,19.9,5/7/2016
25,19.9,146.554,37.6181,127.004,4.7296,5892.493652,25.7,20.6,5/7/2016
25.7,20.6,26.298,37.5507,127.04,0.5721,5818.526855,26.6,21.3,5/7/2016
26.6,21.3,21.9668,37.5102,127.086,0.1332,5811.774414,25.8,20.9,5/7/2016
25.8,20.9,15.5876,37.5372,126.891,0.1554,5810.380859,25.6,20.9,5/7/2016
25.6,20.9,17.2956,37.5237,126.909,0.2223,5809.1875,26.1,20.6,5/7/2016
26.1,20.6,19.5844,37.5237,126.97,0.2713,5814.271973,24.4,18.2,5/7/2016
24.4,18.2,212.335,37.6046,126.991,2.785,5944.778809,27.4,18.5,6/7/2016
27.4,18.5,44.7624,37.6046,127.032,0.5141,5819.559082,27.1,20,6/7/2016
27.1,20,33.3068,37.5776,127.058,0.2661,5813.828125,27.4,19.1,6/7/2016
27.4,19.1,45.716,37.645,127.022,2.5348,5807.132324,27.6,19.1,6/7/2016
27.6,19.1,35.038,37.5507,127.135,0.5055,5809.353027,27.5,20,6/7/2016
27.5,20,54.6384,37.5102,127.042,0.1457,5823.571289,26.4,20.5,6/7/2016
26.4,20.5,12.37,37.5776,126.838,0.0985,5799.268066,25.5,20.6,6/7/2016
25.5,20.6,52.518,37.4697,126.91,1.5629,5813.237305,26.8,20.5,6/7/2016
26.8,20.5,50.9312,37.4967,126.826,0.4125,5827.150391,25.9,19.6,6/7/2016
25.9,19.6,208.507,37.4562,126.955,5.1782,5838.026855,26.7,19.4,6/7/2016
26.7,19.4,28.7,37.5372,127.085,0.6233,5814.638184,27.4,19,6/7/2016
27.4,19,132.118,37.5507,126.988,0.5931,5873.924316,27.9,20.3,6/7/2016
27.9,20.3,59.8324,37.5776,127.083,2.6865,5810.170898,26.3,20.6,6/7/2016
26.3,20.6,30.968,37.4967,126.927,0.618,5807.829102,27.4,20.3,6/7/2016
27.4,20.3,30.0464,37.5507,126.937,0.8552,5817.358398,25.9,19.9,6/7/2016
25.9,19.9,82.2912,37.4697,126.995,2.2579,5809.117188,27.1,19,6/7/2016
27.1,19,53.4712,37.6181,127.099,0.697,5822.308105,28.5,21.5,6/7/2016
28.5,21.5,56.4448,37.4832,127.024,1.2313,5813.991211,26.8,19.9,6/7/2016
26.8,19.9,75.0924,37.5776,126.938,1.7678,5844.241699,26.4,19.6,6/7/2016
26.4,19.6,146.554,37.6181,127.004,4.7296,5883.891602,26.4,20.2,6/7/2016
26.4,20.2,26.298,37.5507,127.04,0.5721,5809.657715,27.8,20.1,6/7/2016
27.8,20.1,21.9668,37.5102,127.086,0.1332,5802.83252,27.6,21.3,6/7/2016
27.6,21.3,15.5876,37.5372,126.891,0.1554,5801.46582,27.1,21.3,6/7/2016
27.1,21.3,17.2956,37.5237,126.909,0.2223,5800.236816,27,21,6/7/2016
27,21,19.5844,37.5237,126.97,0.2713,5805.396484,25.5,17.9,6/7/2016
25.5,17.9,212.335,37.6046,126.991,2.785,5935.615234,28.3,18.8,7/7/2016
28.3,18.8,44.7624,37.6046,127.032,0.5141,5810.09082,28.2,20.9,7/7/2016
28.2,20.9,33.3068,37.5776,127.058,0.2661,5804.364746,28.6,20.2,7/7/2016
28.6,20.2,45.716,37.645,127.022,2.5348,5797.602539,28.8,19.9,7/7/2016
28.8,19.9,35.038,37.5507,127.135,0.5055,5799.800781,28.1,21.3,7/7/2016
28.1,21.3,54.6384,37.5102,127.042,0.1457,5814.017578,28.4,20.5,7/7/2016
28.4,20.5,12.37,37.5776,126.838,0.0985,5789.760742,27.8,20.3,7/7/2016
27.8,20.3,52.518,37.4697,126.91,1.5629,5803.580566,29.1,19.5,7/7/2016
29.1,19.5,50.9312,37.4967,126.826,0.4125,5817.682617,27.4,18.3,7/7/2016
27.4,18.3,208.507,37.4562,126.955,5.1782,5827.465332,27.8,20.3,7/7/2016
27.8,20.3,28.7,37.5372,127.085,0.6233,5805.242676,27.6,19,7/7/2016
27.6,19,132.118,37.5507,126.988,0.5931,5864.33252,28.8,21,7/7/2016
28.8,21,59.8324,37.5776,127.083,2.6865,5800.494629,28.3,20.4,7/7/2016
28.3,20.4,30.968,37.4967,126.927,0.618,5798.291504,28.5,20.2,7/7/2016
28.5,20.2,30.0464,37.5507,126.937,0.8552,5807.975586,27.1,18.6,7/7/2016
27.1,18.6,82.2912,37.4697,126.995,2.2579,5799.178711,28.2,18.5,7/7/2016
28.2,18.5,53.4712,37.6181,127.099,0.697,5812.780273,29.4,21.6,7/7/2016
29.4,21.6,56.4448,37.4832,127.024,1.2313,5804.297363,28.9,18.9,7/7/2016
28.9,18.9,75.0924,37.5776,126.938,1.7678,5834.849609,28.3,19.6,7/7/2016
28.3,19.6,146.554,37.6181,127.004,4.7296,5874.696777,28.1,21.2,7/7/2016
28.1,21.2,26.298,37.5507,127.04,0.5721,5800.206543,28.6,21.4,7/7/2016
28.6,21.4,21.9668,37.5102,127.086,0.1332,5793.305176,29.7,20.8,7/7/2016
29.7,20.8,15.5876,37.5372,126.891,0.1554,5791.966309,28.6,20.9,7/7/2016
28.6,20.9,17.2956,37.5237,126.909,0.2223,5790.700195,28.4,21.1,7/7/2016
28.4,21.1,19.5844,37.5237,126.97,0.2713,5795.938965,29.9,20.5,7/7/2016
29.9,20.5,212.335,37.6046,126.991,2.785,5925.883789,31.9,19.6,8/7/2016
31.9,19.6,44.7624,37.6046,127.032,0.5141,5800.038574,32,21.5,8/7/2016
32,21.5,33.3068,37.5776,127.058,0.2661,5794.317871,32.7,21.6,8/7/2016
32.7,21.6,45.716,37.645,127.022,2.5348,5787.545898,31.9,20.3,8/7/2016
31.9,20.3,35.038,37.5507,127.135,0.5055,5789.660645,32.6,22.1,8/7/2016
32.6,22.1,54.6384,37.5102,127.042,0.1457,5803.875,31.9,21.5,8/7/2016
31.9,21.5,12.37,37.5776,126.838,0.0985,5779.666992,33.1,22.5,8/7/2016
33.1,22.5,52.518,37.4697,126.91,1.5629,5793.330078,32.3,20.7,8/7/2016
32.3,20.7,50.9312,37.4967,126.826,0.4125,5807.630859,31.8,19.4,8/7/2016
31.8,19.4,208.507,37.4562,126.955,5.1782,5816.259766,32.6,20.7,8/7/2016
32.6,20.7,28.7,37.5372,127.085,0.6233,5795.268066,31.4,21,8/7/2016
31.4,21,132.118,37.5507,126.988,0.5931,5854.149902,32.3,21.7,8/7/2016
32.3,21.7,59.8324,37.5776,127.083,2.6865,5790.223633,32.2,22,8/7/2016
32.2,22,30.968,37.4967,126.927,0.618,5788.166992,32.6,22.4,8/7/2016
32.6,22.4,30.0464,37.5507,126.937,0.8552,5798.013184,31,20.2,8/7/2016
31,20.2,82.2912,37.4697,126.995,2.2579,5788.630371,31.9,18.8,8/7/2016
31.9,18.8,53.4712,37.6181,127.099,0.697,5802.665527,35.2,22.6,8/7/2016
35.2,22.6,56.4448,37.4832,127.024,1.2313,5794.006836,33,20.9,8/7/2016
33,20.9,75.0924,37.5776,126.938,1.7678,5824.878906,32,20.6,8/7/2016
32,20.6,146.554,37.6181,127.004,4.7296,5864.960449,32.6,22.3,8/7/2016
32.6,22.3,26.298,37.5507,127.04,0.5721,5790.172852,32.7,22.2,8/7/2016
32.7,22.2,21.9668,37.5102,127.086,0.1332,5783.19043,33.5,22.4,8/7/2016
33.5,22.4,15.5876,37.5372,126.891,0.1554,5781.881348,33.3,22.6,8/7/2016
33.3,22.6,17.2956,37.5237,126.909,0.2223,5780.575684,32.8,22.2,8/7/2016
32.8,22.2,19.5844,37.5237,126.97,0.2713,5785.897949,30.1,22.7,8/7/2016
30.1,22.7,212.335,37.6046,126.991,2.785,5915.583496,32.2,21.7,9/7/2016
32.2,21.7,44.7624,37.6046,127.032,0.5141,5789.401367,32.9,23.1,9/7/2016
32.9,23.1,33.3068,37.5776,127.058,0.2661,5783.686035,33,23.5,9/7/2016
33,23.5,45.716,37.645,127.022,2.5348,5776.879395,33.3,21.7,9/7/2016
33.3,21.7,35.038,37.5507,127.135,0.5055,5778.930664,33.2,24,9/7/2016
33.2,24,54.6384,37.5102,127.042,0.1457,5793.142578,32.6,23.4,9/7/2016
32.6,23.4,12.37,37.5776,126.838,0.0985,5768.986328,32.5,24.6,9/7/2016
32.5,24.6,52.518,37.4697,126.91,1.5629,5782.484375,32.7,22.9,9/7/2016
32.7,22.9,50.9312,37.4967,126.826,0.4125,5796.993652,31.7,21.1,9/7/2016
31.7,21.1,208.507,37.4562,126.955,5.1782,5804.408691,33,22.3,9/7/2016
33,22.3,28.7,37.5372,127.085,0.6233,5784.711914,32.8,23.3,9/7/2016
32.8,23.3,132.118,37.5507,126.988,0.5931,5843.375488,33.4,23.9,9/7/2016
33.4,23.9,59.8324,37.5776,127.083,2.6865,5779.356934,32.6,24.1,9/7/2016
32.6,24.1,30.968,37.4967,126.927,0.618,5777.453613,33.3,23.6,9/7/2016
33.3,23.6,30.0464,37.5507,126.937,0.8552,5787.470703,32,22.1,9/7/2016
32,22.1,82.2912,37.4697,126.995,2.2579,5777.470215,33.5,20,9/7/2016
33.5,20,53.4712,37.6181,127.099,0.697,5791.961914,34.6,24.9,9/7/2016
34.6,24.9,56.4448,37.4832,127.024,1.2313,5783.118164,32.9,22.2,9/7/2016
32.9,22.2,75.0924,37.5776,126.938,1.7678,5814.327148,32.9,22.1,9/7/2016
32.9,22.1,146.554,37.6181,127.004,4.7296,5854.641602,32.8,23.6,9/7/2016
32.8,23.6,26.298,37.5507,127.04,0.5721,5779.554199,33.6,24.4,9/7/2016
33.6,24.4,21.9668,37.5102,127.086,0.1332,5772.487305,34,24,9/7/2016
34,24,15.5876,37.5372,126.891,0.1554,5771.209473,33,24.4,9/7/2016
33,24.4,17.2956,37.5237,126.909,0.2223,5769.862305,33,23.9,9/7/2016
33,23.9,19.5844,37.5237,126.97,0.2713,5775.272461,29.6,21.4,9/7/2016
29.6,21.4,212.335,37.6046,126.991,2.785,5904.711426,32.6,22.3,10/7/2016
32.6,22.3,44.7624,37.6046,127.032,0.5141,5778.17627,33.5,24.1,10/7/2016
33.5,24.1,33.3068,37.5776,127.058,0.2661,5772.467285,32.5,24.2,10/7/2016
32.5,24.2,45.716,37.645,127.022,2.5348,5765.659668,32.9,22.8,10/7/2016
32.9,22.8,35.038,37.5507,127.135,0.5055,5767.609375,33.9,24.4,10/7/2016
33.9,24.4,54.6384,37.5102,127.042,0.1457,5781.818359,32.8,23.6,10/7/2016
32.8,23.6,12.37,37.5776,126.838,0.0985,5757.716309,32.4,23.2,10/7/2016
32.4,23.2,52.518,37.4697,126.91,1.5629,5771.041504,32.1,22.2,10/7/2016
32.1,22.2,50.9312,37.4967,126.826,0.4125,5785.769043,31.5,20.8,10/7/2016
31.5,20.8,208.507,37.4562,126.955,5.1782,5791.912598,32.9,23,10/7/2016
32.9,23,28.7,37.5372,127.085,0.6233,5773.572754,32.6,22.5,10/7/2016
32.6,22.5,132.118,37.5507,126.988,0.5931,5832.006836,32.9,24.6,10/7/2016
32.9,24.6,59.8324,37.5776,127.083,2.6865,5767.892578,32.4,23.2,10/7/2016
32.4,23.2,30.968,37.4967,126.927,0.618,5766.149414,32.7,23.4,10/7/2016
32.7,23.4,30.0464,37.5507,126.937,0.8552,5776.346191,31.8,21.2,10/7/2016
31.8,21.2,82.2912,37.4697,126.995,2.2579,5765.697754,32,21.5,10/7/2016
32,21.5,53.4712,37.6181,127.099,0.697,5780.668945,34,24.2,10/7/2016
34,24.2,56.4448,37.4832,127.024,1.2313,5771.630371,33.3,21.7,10/7/2016
33.3,21.7,75.0924,37.5776,126.938,1.7678,5803.192871,32.5,23.1,10/7/2016
32.5,23.1,146.554,37.6181,127.004,4.7296,5843.765625,32.7,24.1,10/7/2016
32.7,24.1,26.298,37.5507,127.04,0.5721,5768.349609,34.2,24.3,10/7/2016
34.2,24.3,21.9668,37.5102,127.086,0.1332,5761.193848,33.8,23.5,10/7/2016
33.8,23.5,15.5876,37.5372,126.891,0.1554,5759.94873,33.1,24.1,10/7/2016
33.1,24.1,17.2956,37.5237,126.909,0.2223,5758.557617,33.1,24.3,10/7/2016
33.1,24.3,19.5844,37.5237,126.97,0.2713,5764.060547,30.4,23.2,10/7/2016
30.4,23.2,212.335,37.6046,126.991,2.785,5893.265625,33.4,23.6,11/7/2016
33.4,23.6,44.7624,37.6046,127.032,0.5141,5766.341309,33.8,25.2,11/7/2016
33.8,25.2,33.3068,37.5776,127.058,0.2661,5760.659668,34.4,25.4,11/7/2016
34.4,25.4,45.716,37.645,127.022,2.5348,5753.800293,33.5,23.7,11/7/2016
33.5,23.7,35.038,37.5507,127.135,0.5055,5755.694336,35.3,25.6,11/7/2016
35.3,25.6,54.6384,37.5102,127.042,0.1457,5769.900879,33.4,25.1,11/7/2016
33.4,25.1,12.37,37.5776,126.838,0.0985,5745.85498,34.2,24.8,11/7/2016
34.2,24.8,52.518,37.4697,126.91,1.5629,5759,35,23.5,11/7/2016
35,23.5,50.9312,37.4967,126.826,0.4125,5773.955566,32.5,21.9,11/7/2016
32.5,21.9,208.507,37.4562,126.955,5.1782,5778.769531,33.9,24.1,11/7/2016
33.9,24.1,28.7,37.5372,127.085,0.6233,5761.848633,32.9,24.2,11/7/2016
32.9,24.2,132.118,37.5507,126.988,0.5931,5820.04248,35.3,25.8,11/7/2016
35.3,25.8,59.8324,37.5776,127.083,2.6865,5755.828613,34.2,24.4,11/7/2016
34.2,24.4,30.968,37.4967,126.927,0.618,5754.252441,34.5,25.1,11/7/2016
34.5,25.1,30.0464,37.5507,126.937,0.8552,5764.636719,33,22.7,11/7/2016
33,22.7,82.2912,37.4697,126.995,2.2579,5753.311035,33.4,22.8,11/7/2016
33.4,22.8,53.4712,37.6181,127.099,0.697,5768.783203,37.5,25.5,11/7/2016
37.5,25.5,56.4448,37.4832,127.024,1.2313,5759.541016,34.3,23.6,11/7/2016
34.3,23.6,75.0924,37.5776,126.938,1.7678,5791.473633,33.2,24.4,11/7/2016
33.2,24.4,146.554,37.6181,127.004,4.7296,5832.299316,33.2,25.5,11/7/2016
33.2,25.5,26.298,37.5507,127.04,0.5721,5756.556641,34.7,25.7,11/7/2016
34.7,25.7,21.9668,37.5102,127.086,0.1332,5749.308594,34.1,25.5,11/7/2016
34.1,25.5,15.5876,37.5372,126.891,0.1554,5748.097656,33.1,26.1,11/7/2016
33.1,26.1,17.2956,37.5237,126.909,0.2223,5746.661133,34.1,25.3,11/7/2016
34.1,25.3,19.5844,37.5237,126.97,0.2713,5752.260254,28,20.8,11/7/2016
28,20.8,212.335,37.6046,126.991,2.785,5881.220703,30.4,22.7,12/7/2016
30.4,22.7,44.7624,37.6046,127.032,0.5141,5753.916504,30.2,22.9,12/7/2016
30.2,22.9,33.3068,37.5776,127.058,0.2661,5748.237793,30.5,23.7,12/7/2016
30.5,23.7,45.716,37.645,127.022,2.5348,5741.361328,30,22.4,12/7/2016
30,22.4,35.038,37.5507,127.135,0.5055,5743.159668,30.2,22.8,12/7/2016
30.2,22.8,54.6384,37.5102,127.042,0.1457,5757.363281,29.2,22,12/7/2016
29.2,22,12.37,37.5776,126.838,0.0985,5733.377441,29.5,21.9,12/7/2016
29.5,21.9,52.518,37.4697,126.91,1.5629,5746.33252,30.9,21.1,12/7/2016
30.9,21.1,50.9312,37.4967,126.826,0.4125,5761.527344,28.6,21.6,12/7/2016
28.6,21.6,208.507,37.4562,126.955,5.1782,5764.948242,29.9,22.3,12/7/2016
29.9,22.3,28.7,37.5372,127.085,0.6233,5749.513672,28.8,21.2,12/7/2016
28.8,21.2,132.118,37.5507,126.988,0.5931,5807.455078,30.6,23.7,12/7/2016
30.6,23.7,59.8324,37.5776,127.083,2.6865,5743.13623,30.5,21.7,12/7/2016
30.5,21.7,30.968,37.4967,126.927,0.618,5741.736816,30.6,21.5,12/7/2016
30.6,21.5,30.0464,37.5507,126.937,0.8552,5752.317383,29.3,21.2,12/7/2016
29.3,21.2,82.2912,37.4697,126.995,2.2579,5740.28418,28.9,22.5,12/7/2016
28.9,22.5,53.4712,37.6181,127.099,0.697,5756.279297,31.3,23.5,12/7/2016
31.3,23.5,56.4448,37.4832,127.024,1.2313,5746.825195,30.3,19.9,12/7/2016
30.3,19.9,75.0924,37.5776,126.938,1.7678,5779.14209,29.9,22.5,12/7/2016
29.9,22.5,146.554,37.6181,127.004,4.7296,5820.243164,29.9,22.9,12/7/2016
29.9,22.9,26.298,37.5507,127.04,0.5721,5744.150391,30.6,22.6,12/7/2016
30.6,22.6,21.9668,37.5102,127.086,0.1332,5736.805176,31.6,22,12/7/2016
31.6,22,15.5876,37.5372,126.891,0.1554,5735.630371,31.1,22.4,12/7/2016
31.1,22.4,17.2956,37.5237,126.909,0.2223,5734.145996,30.8,22.4,12/7/2016
30.8,22.4,19.5844,37.5237,126.97,0.2713,5739.846191,26.5,20.6,12/7/2016
26.5,20.6,212.335,37.6046,126.991,2.785,5868.59668,28.6,21.6,13/7/2016
