Present_Tmax,Present_Tmin,lat,lon,DEM,Slope,Solar_radiation,Act_Next_Tmax,Act_Next_Tmin
31.4,25.9,37.5507,127.135,35.038,0.5055,5340.645996,31.9,26.2
31.9,26.2,37.5102,127.042,54.6384,0.1457,5354.693848,30.7,25.8
30.7,25.8,37.5776,126.838,12.37,0.0985,5332.515625,31.4,25.3
31.4,25.3,37.4697,126.91,52.518,1.5629,5340.01123,31.8,25.2
31.8,25.2,37.4967,126.826,50.9312,0.4125,5361.977051,29.8,24.9
29.8,24.9,37.4562,126.955,208.507,5.1782,5325.425781,31.8,26.4
31.8,26.4,37.5372,127.085,28.7,0.6233,5352.710938,31.1,23.7
31.1,23.7,37.5507,126.988,132.118,0.5931,5403.180176,31.8,26
31.8,26,37.5776,127.083,59.8324,2.6865,5336.178223,31.5,25.4
31.5,25.4,37.4967,126.927,30.968,0.618,5339.776367,31.6,25.1
31.6,25.1,37.5507,126.937,30.0464,0.8552,5355.958008,30.6,24.9
30.6,24.9,37.4697,126.995,82.2912,2.2579,5323.572754,30.7,23.8
30.7,23.8,37.6181,127.099,53.4712,0.697,5354.600098,32.5,26
32.5,26,37.4832,127.024,56.4448,1.2313,5339.032227,30.8,25.2
30.8,25.2,37.5776,126.938,75.0924,1.7678,5382.394043,31,25.8
31,25.8,37.6181,127.004,146.554,4.7296,5430.992188,30.8,25.7
30.8,25.7,37.5507,127.04,26.298,0.5721,5345.291992,32.4,26.2
32.4,26.2,37.5102,127.086,21.9668,0.1332,5335.196289,31.9,26.1
31.9,26.1,37.5372,126.891,15.5876,0.1554,5335.052246,31.5,26.2
31.5,26.2,37.5237,126.909,17.2956,0.2223,5332.208984,32.2,26.3
32.2,26.3,37.5237,126.97,19.5844,0.2713,5340.794922,27.6,22.7
27.6,22.7,37.6046,126.991,212.335,2.785,5467.114258,31.3,24.6
31.3,24.6,37.6046,127.032,44.7624,0.5141,5328.680176,30.8,25.1
30.8,25.1,37.5776,127.058,33.3068,0.2661,5323.231445,31,26
31,26,37.645,127.022,45.716,2.5348,5314.910156,32,25.6
32,25.6,37.5507,127.135,35.038,0.5055,5314.76709,31.7,25.8
31.7,25.8,37.5102,127.042,54.6384,0.1457,5328.801758,30.2,25.4
30.2,25.4,37.5776,126.838,12.37,0.0985,5306.734863,30.2,25
30.2,25,37.4697,126.91,52.518,1.5629,5313.911621,30.5,24.9
30.5,24.9,37.4967,126.826,50.9312,0.4125,5336.263184,29.8,24.2
29.8,24.2,37.4562,126.955,208.507,5.1782,5297.417969,32.3,25.9
32.3,25.9,37.5372,127.085,28.7,0.6233,5327.157715,30.5,23.7
30.5,23.7,37.5507,126.988,132.118,0.5931,5377.179199,31.4,25.9
31.4,25.9,37.5776,127.083,59.8324,2.6865,5310.041992,30.8,25.3
30.8,25.3,37.4967,126.927,30.968,0.618,5313.929199,30.7,25.2
30.7,25.2,37.5507,126.937,30.0464,0.8552,5330.428223,30.4,23.1
30.4,23.1,37.4697,126.995,82.2912,2.2579,5296.883301,31.2,22.3
31.2,22.3,37.6181,127.099,53.4712,0.697,5328.76416,33.5,25.6
33.5,25.6,37.4832,127.024,56.4448,1.2313,5312.851563,29.9,25.2
29.9,25.2,37.5776,126.938,75.0924,1.7678,5356.83252,30.8,25.8
30.8,25.8,37.6181,127.004,146.554,4.7296,5405.867188,30.6,25.3
30.6,25.3,37.5507,127.04,26.298,0.5721,5319.623535,31.8,25.8
31.8,25.8,37.5102,127.086,21.9668,0.1332,5309.37207,31,25.7
31,25.7,37.5372,126.891,15.5876,0.1554,5309.287109,30.9,25.9
30.9,25.9,37.5237,126.909,17.2956,0.2223,5306.366211,31.4,25.8
31.4,25.8,37.5237,126.97,19.5844,0.2713,5315.115723,29.2,23.3
29.2,23.3,37.6046,126.991,212.335,2.785,5441.393066,30.8,25.7
30.8,25.7,37.6046,127.032,44.7624,0.5141,5302.383301,32.5,26.1
32.5,26.1,37.5776,127.058,33.3068,0.2661,5296.95459,32.1,26.3
32.1,26.3,37.645,127.022,45.716,2.5348,5288.587402,32.5,26.6
32.5,26.6,37.5507,127.135,35.038,0.5055,5288.306641,33.3,26.7
33.3,26.7,37.5102,127.042,54.6384,0.1457,5302.327637,31.9,26.1
31.9,26.1,37.5776,126.838,12.37,0.0985,5280.373535,32.7,25.9
32.7,25.9,37.4697,126.91,52.518,1.5629,5287.229492,32.8,26
32.8,26,37.4967,126.826,50.9312,0.4125,5309.967773,31.9,25.5
31.9,25.5,37.4562,126.955,208.507,5.1782,5268.813477,33.9,26.5
33.9,26.5,37.5372,127.085,28.7,0.6233,5301.025391,32.9,24.5
32.9,24.5,37.5507,126.988,132.118,0.5931,5350.594238,33,26.8
33,26.8,37.5776,127.083,59.8324,2.6865,5283.324219,33,26.4
33,26.4,37.4967,126.927,30.968,0.618,5287.500977,32.2,25.9
32.2,25.9,37.5507,126.937,30.0464,0.8552,5304.320313,31.8,25.4
31.8,25.4,37.4697,126.995,82.2912,2.2579,5269.60498,32.5,25.9
32.5,25.9,37.6181,127.099,53.4712,0.697,5302.347168,34.6,26.6
34.6,26.6,37.4832,127.024,56.4448,1.2313,5286.085938,32.5,25.8
32.5,25.8,37.5776,126.938,75.0924,1.7678,5330.692383,32.2,26.2
32.2,26.2,37.6181,127.004,146.554,4.7296,5380.158691,32.6,26.2
32.6,26.2,37.5507,127.04,26.298,0.5721,5293.375,33.7,26.6
33.7,26.6,37.5102,127.086,21.9668,0.1332,5282.966309,33.1,26.5
33.1,26.5,37.5372,126.891,15.5876,0.1554,5282.941406,33.5,26.7
33.5,26.7,37.5237,126.909,17.2956,0.2223,5279.942383,33.1,26.8
33.1,26.8,37.5237,126.97,19.5844,0.2713,5288.856445,31.5,23.1
31.5,23.1,37.6046,126.991,212.335,2.785,5415.057617,32.8,22.6
32.8,22.6,37.6046,127.032,44.7624,0.5141,5275.48584,34.2,24.8
34.2,24.8,37.5776,127.058,33.3068,0.2661,5270.064941,34.8,24.5
34.8,24.5,37.645,127.022,45.716,2.5348,5261.443359,33.6,23.9
33.6,23.9,37.5507,127.135,35.038,0.5055,5261.231445,34.7,26
34.7,26,37.5102,127.042,54.6384,0.1457,5275.238281,33.1,26.1
33.1,26.1,37.5776,126.838,12.37,0.0985,5253.399414,33.8,24.8
33.8,24.8,37.4697,126.91,52.518,1.5629,5259.929688,33.6,24.6
33.6,24.6,37.4967,126.826,50.9312,0.4125,5283.059082,32.9,22.7
32.9,22.7,37.4562,126.955,208.507,5.1782,5239.571777,34.5,25.5
34.5,25.5,37.5372,127.085,28.7,0.6233,5274.280762,33.3,24.6
33.3,24.6,37.5507,126.988,132.118,0.5931,5323.390137,34.5,25.9
34.5,25.9,37.5776,127.083,59.8324,2.6865,5255.987793,33.7,24.9
33.7,24.9,37.4967,126.927,30.968,0.618,5260.458496,34.4,25.5
34.4,25.5,37.5507,126.937,30.0464,0.8552,5277.600586,32.5,23.1
32.5,23.1,37.4697,126.995,82.2912,2.2579,5241.705566,33.1,21.7
33.1,21.7,37.6181,127.099,53.4712,0.697,5275.314941,35.5,25.6
35.5,25.6,37.4832,127.024,56.4448,1.2313,5258.703613,33.4,24.6
33.4,24.6,37.5776,126.938,75.0924,1.7678,5303.9375,34,24.6
34,24.6,37.6181,127.004,146.554,4.7296,5353.847168,33.8,25.5
33.8,25.5,37.5507,127.04,26.298,0.5721,5266.51416,33.7,25.9
33.7,25.9,37.5102,127.086,21.9668,0.1332,5255.947266,34.9,26.5
34.9,26.5,37.5372,126.891,15.5876,0.1554,5255.983398,33.8,26.7
33.8,26.7,37.5237,126.909,17.2956,0.2223,5252.905273,34.5,26.4
34.5,26.4,37.5237,126.97,19.5844,0.2713,5261.985352,31.4,23.1
31.4,23.1,37.6046,126.991,212.335,2.785,5388.140137,34,24.2
34,24.2,37.6046,127.032,44.7624,0.5141,5247.996582,33.8,26.1
33.8,26.1,37.5776,127.058,33.3068,0.2661,5242.594238,34.7,25.2
34.7,25.2,37.645,127.022,45.716,2.5348,5233.789063,34.7,26
34.7,26,37.5507,127.135,35.038,0.5055,5233.574219,34.7,27.4
34.7,27.4,37.5102,127.042,54.6384,0.1457,5247.566406,35.1,26.1
35.1,26.1,37.5776,126.838,12.37,0.0985,5225.844238,34,27
34,27,37.4697,126.91,52.518,1.5629,5232.047852,35.1,25.4
35.1,25.4,37.4967,126.826,50.9312,0.4125,5255.568848,34.7,23.4
34.7,23.4,37.4562,126.955,208.507,5.1782,5209.735352,35.7,27.2
35.7,27.2,37.5372,127.085,28.7,0.6233,5246.957031,35.4,26.8
35.4,26.8,37.5776,127.083,59.8324,2.6865,5228.069824,34.1,25.7
34.1,25.7,37.4967,126.927,30.968,0.618,5232.834961,34.3,26.4
34.3,26.4,37.5507,126.937,30.0464,0.8552,5250.300781,33.3,24.6
33.3,24.6,37.4697,126.995,82.2912,2.2579,5213.21875,34.9,23.4
34.9,23.4,37.6181,127.099,53.4712,0.697,5247.696289,35.6,27.2
35.6,27.2,37.4832,127.024,56.4448,1.2313,5230.736816,33.8,24.7
33.8,24.7,37.5776,126.938,75.0924,1.7678,5276.602539,35.2,24
35.2,24,37.6181,127.004,146.554,4.7296,5326.949707,34.8,27.3
34.8,27.3,37.5507,127.04,26.298,0.5721,5239.072266,35.3,27
35.3,27,37.5102,127.086,21.9668,0.1332,5228.34668,35.4,27
35.4,27,37.5372,126.891,15.5876,0.1554,5228.443848,34.6,27.1
34.6,27.1,37.5237,126.909,17.2956,0.2223,5225.286621,35.9,26.1
35.9,26.1,37.5237,126.97,19.5844,0.2713,5234.533203,29.3,22
29.3,22,37.6046,126.991,212.335,2.785,5360.637207,32.3,23.1
32.3,23.1,37.6046,127.032,44.7624,0.5141,5219.932129,33,24.6
33,24.6,37.5776,127.058,33.3068,0.2661,5214.541016,33.6,24.1
33.6,24.1,37.645,127.022,45.716,2.5348,5205.58252,33.5,24
33.5,24,37.5507,127.135,35.038,0.5055,5205.333984,34.3,25.7
34.3,25.7,37.5102,127.042,54.6384,0.1457,5219.310059,33.4,24.1
33.4,24.1,37.5776,126.838,12.37,0.0985,5197.706055,32.7,24.6
32.7,24.6,37.4697,126.91,52.518,1.5629,5203.581055,34.2,24.2
34.2,24.2,37.4967,126.826,50.9312,0.4125,5227.494629,32.1,24
32.1,24,37.4562,126.955,208.507,5.1782,5179.303223,33.8,25.2
33.8,25.2,37.5372,127.085,28.7,0.6233,5219.050781,31.9,23.1
31.9,23.1,37.5507,126.988,132.118,0.5931,5267.225586,34.4,24.7
34.4,24.7,37.5776,127.083,59.8324,2.6865,5199.567383,34.7,24.4
34.7,24.4,37.4967,126.927,30.968,0.618,5204.627441,33.4,23.4
33.4,23.4,37.5507,126.937,30.0464,0.8552,5222.419434,32.4,24.1
32.4,24.1,37.4697,126.995,82.2912,2.2579,5184.143555,32.5,22.8
32.5,22.8,37.6181,127.099,53.4712,0.697,5219.497559,34.7,25.2
34.7,25.2,37.4832,127.024,56.4448,1.2313,5202.184082,31.8,23.2
31.8,23.2,37.5776,126.938,75.0924,1.7678,5248.685547,33.1,24.7
33.1,24.7,37.6181,127.004,146.554,4.7296,5299.466797,33.4,25.6
33.4,25.6,37.5507,127.04,26.298,0.5721,5211.047852,34.1,25.4
34.1,25.4,37.5102,127.086,21.9668,0.1332,5200.162598,34,24.6
34,24.6,37.5372,126.891,15.5876,0.1554,5200.321777,33.4,24.6
33.4,24.6,37.5237,126.909,17.2956,0.2223,5197.084473,33.9,24.8
33.9,24.8,37.5237,126.97,19.5844,0.2713,5206.499023,27.3,21.5
27.3,21.5,37.6046,126.991,212.335,2.785,5332.533691,30.5,21.9
30.5,21.9,37.6046,127.032,44.7624,0.5141,5191.268555,30.5,23.3
30.5,23.3,37.5776,127.058,33.3068,0.2661,5185.890137,31.2,23.4
31.2,23.4,37.645,127.022,45.716,2.5348,5176.915039,31,23
31,23,37.5507,127.135,35.038,0.5055,5176.493164,31.4,24.3
31.4,24.3,37.5102,127.042,54.6384,0.1457,5190.454102,30.6,24.1
30.6,24.1,37.5776,126.838,12.37,0.0985,5168.971191,29.5,23.7
29.5,23.7,37.4697,126.91,52.518,1.5629,5174.513672,30.1,23.3
30.1,23.3,37.4967,126.826,50.9312,0.4125,5198.822266,29.5,22.1
29.5,22.1,37.4562,126.955,208.507,5.1782,5148.257813,32,24.1
32,24.1,37.5372,127.085,28.7,0.6233,5190.547852,30.7,22.6
30.7,22.6,37.5507,126.988,132.118,0.5931,5238.246582,31.3,23.9
31.3,23.9,37.5776,127.083,59.8324,2.6865,5170.464355,30.7,24.2
30.7,24.2,37.4967,126.927,30.968,0.618,5175.822266,30.7,24.1
30.7,24.1,37.5507,126.937,30.0464,0.8552,5193.940918,29.3,22.4
29.3,22.4,37.4697,126.995,82.2912,2.2579,5154.463867,30.4,21.7
30.4,21.7,37.6181,127.099,53.4712,0.697,5190.702148,31.5,24.4
31.5,24.4,37.4832,127.024,56.4448,1.2313,5173.03125,30.7,22.8
30.7,22.8,37.5776,126.938,75.0924,1.7678,5220.168945,31.2,23.5
31.2,23.5,37.6181,127.004,146.554,4.7296,5271.386719,30.7,24.4
30.7,24.4,37.5507,127.04,26.298,0.5721,5182.42627,31.4,24.1
31.4,24.1,37.5102,127.086,21.9668,0.1332,5171.381348,31.3,24.7
31.3,24.7,37.5372,126.891,15.5876,0.1554,5171.602051,31.9,25.1
31.9,25.1,37.5237,126.909,17.2956,0.2223,5168.284668,31.4,24.6
31.4,24.6,37.5237,126.97,19.5844,0.2713,5177.867676,28.8,21.7
28.8,21.7,37.6046,126.991,212.335,2.785,5304.412598,31.5,22.5
31.5,22.5,37.6046,127.032,44.7624,0.5141,5162.595703,31.4,23.9
31.4,23.9,37.5776,127.058,33.3068,0.2661,5157.235352,32.2,23.9
32.2,23.9,37.645,127.022,45.716,2.5348,5148.043945,32.3,23.5
32.3,23.5,37.5507,127.135,35.038,0.5055,5147.667969,32.1,25.3
32.1,25.3,37.5102,127.042,54.6384,0.1457,5161.604004,30.9,24.2
30.9,24.2,37.5776,126.838,12.37,0.0985,5140.230957,30.4,23.8
30.4,23.8,37.4697,126.91,52.518,1.5629,5145.487793,31.7,23.5
31.7,23.5,37.4967,126.826,50.9312,0.4125,5170.14502,29.9,21.9
29.9,21.9,37.4562,126.955,208.507,5.1782,5117.305176,32.5,25.2
32.5,25.2,37.5372,127.085,28.7,0.6233,5162.046875,30,22.8
30,22.8,37.5507,126.988,132.118,0.5931,5209.300293,32.4,24.3
32.4,24.3,37.5776,127.083,59.8324,2.6865,5141.434082,31.5,23.8
31.5,23.8,37.4967,126.927,30.968,0.618,5147.032227,30.9,23.8
30.9,23.8,37.5507,126.937,30.0464,0.8552,5165.472656,30,22.4
30,22.4,37.4697,126.995,82.2912,2.2579,5124.78125,31.6,22.1
31.6,22.1,37.6181,127.099,53.4712,0.697,5161.928223,33.1,25.1
33.1,25.1,37.4832,127.024,56.4448,1.2313,5143.86377,31.8,23
31.8,23,37.5776,126.938,75.0924,1.7678,5191.696777,32,23.8
32,23.8,37.6181,127.004,146.554,4.7296,5243.202637,31.9,25.1
31.9,25.1,37.5507,127.04,26.298,0.5721,5153.790039,32.5,25.2
32.5,25.2,37.5102,127.086,21.9668,0.1332,5142.599121,32,24.8
32,24.8,37.5372,126.891,15.5876,0.1554,5142.875977,31.9,25.1
31.9,25.1,37.5237,126.909,17.2956,0.2223,5139.486328,32.1,25.2
32.1,25.2,37.5237,126.97,19.5844,0.2713,5149.236816,27.7,21.9
27.7,21.9,37.6046,126.991,212.335,2.785,5275.070313,30.3,22.1
30.3,22.1,37.6046,127.032,44.7624,0.5141,5132.69873,29.7,24.4
29.7,24.4,37.5776,127.058,33.3068,0.2661,5127.352051,31.5,24.4
31.5,24.4,37.645,127.022,45.716,2.5348,5118.115234,30.2,24.2
30.2,24.2,37.5507,127.135,35.038,0.5055,5117.59375,30.4,25.5
30.4,25.5,37.5102,127.042,54.6384,0.1457,5131.512695,30.3,25
30.3,25,37.5776,126.838,12.37,0.0985,5110.26416,30.9,23.9
30.9,23.9,37.4697,126.91,52.518,1.5629,5115.180664,31.7,23.7
31.7,23.7,37.4967,126.826,50.9312,0.4125,5140.238281,30.1,22.2
30.1,22.2,37.4562,126.955,208.507,5.1782,5084.998535,30,25.1
30,25.1,37.5372,127.085,28.7,0.6233,5132.311523,29.9,23.3
29.9,23.3,37.5507,126.988,132.118,0.5931,5179.077148,30.4,25.1
30.4,25.1,37.5776,127.083,59.8324,2.6865,5111.087891,31,24.7
31,24.7,37.4967,126.927,30.968,0.618,5116.991699,30.3,24.6
30.3,24.6,37.5507,126.937,30.0464,0.8552,5135.761719,29.4,22.6
29.4,22.6,37.4697,126.995,82.2912,2.2579,5093.864258,29,21.8
29,21.8,37.6181,127.099,53.4712,0.697,5131.895996,31.4,25.5
31.4,25.5,37.4832,127.024,56.4448,1.2313,5113.475586,30.4,23.2
30.4,23.2,37.5776,126.938,75.0924,1.7678,5161.941406,31.3,24.6
31.3,24.6,37.6181,127.004,146.554,4.7296,5213.896973,30.3,25.4
30.3,25.4,37.5507,127.04,26.298,0.5721,5123.937988,30.9,25
30.9,25,37.5102,127.086,21.9668,0.1332,5112.584961,31.2,25.2
31.2,25.2,37.5372,126.891,15.5876,0.1554,5112.924805,31.2,25.6
31.2,25.6,37.5237,126.909,17.2956,0.2223,5109.454102,31.4,25.7
31.4,25.7,37.5237,126.97,19.5844,0.2713,5119.374023,29.3,20.2
29.3,20.2,37.6046,126.991,212.335,2.785,5245.199219,31.9,20.4
31.9,20.4,37.6046,127.032,44.7624,0.5141,5102.277832,32.7,21.8
32.7,21.8,37.5776,127.058,33.3068,0.2661,5096.946289,32.2,22.1
32.2,22.1,37.645,127.022,45.716,2.5348,5087.650879,31.6,21.6
31.6,21.6,37.5507,127.135,35.038,0.5055,5086.999512,32.2,22.9
32.2,22.9,37.5102,127.042,54.6384,0.1457,5100.898926,31.8,22.8
31.8,22.8,37.5776,126.838,12.37,0.0985,5079.775879,31.8,23
31.8,23,37.4697,126.91,52.518,1.5629,5084.35498,31.7,22.4
31.7,22.4,37.4967,126.826,50.9312,0.4125,5109.80957,32.5,20.3
32.5,20.3,37.4562,126.955,208.507,5.1782,5052.172363,32.8,22.5
32.8,22.5,37.5372,127.085,28.7,0.6233,5102.056152,31.2,21.2
31.2,21.2,37.5507,126.988,132.118,0.5931,5148.331543,32.8,22.2
32.8,22.2,37.5776,127.083,59.8324,2.6865,5080.226563,32.2,23.4
32.2,23.4,37.4967,126.927,30.968,0.618,5086.431152,32.2,23
32.2,23,37.5507,126.937,30.0464,0.8552,5105.529785,31.6,21.3
31.6,21.3,37.4697,126.995,82.2912,2.2579,5062.422852,31,19.8
31,19.8,37.6181,127.099,53.4712,0.697,5101.342773,33.8,23.4
33.8,23.4,37.4832,127.024,56.4448,1.2313,5082.563477,31.3,21.4
31.3,21.4,37.5776,126.938,75.0924,1.7678,5131.66748,32.6,22.1
32.6,22.1,37.6181,127.004,146.554,4.7296,5184.058105,32.2,23.1
32.2,23.1,37.5507,127.04,26.298,0.5721,5093.562988,32.4,22.6
32.4,22.6,37.5102,127.086,21.9668,0.1332,5082.049805,33.2,23.7
33.2,23.7,37.5372,126.891,15.5876,0.1554,5082.452637,32.9,24.2
32.9,24.2,37.5237,126.909,17.2956,0.2223,5078.900391,33.4,23.3
33.4,23.3,37.5237,126.97,19.5844,0.2713,5088.989746,27.4,21.8
27.4,21.8,37.6046,126.991,212.335,2.785,5214.742188,29.3,21.6
29.3,21.6,37.6046,127.032,44.7624,0.5141,5071.276855,29.6,22.7
29.6,22.7,37.5776,127.058,33.3068,0.2661,5065.961426,29.9,23.9
29.9,23.9,37.645,127.022,45.716,2.5348,5056.626465,29.7,22.8
29.7,22.8,37.5507,127.135,35.038,0.5055,5055.825195,30,23.3
30,23.3,37.5776,126.838,12.37,0.0985,5048.708496,30.4,24.2
30.4,24.2,37.4697,126.91,52.518,1.5629,5052.947754,29.8,22
29.8,22,37.4562,126.955,208.507,5.1782,5018.759766,30.8,22.8
30.8,22.8,37.5372,127.085,28.7,0.6233,5071.220215,30.1,23.2
30.1,23.2,37.5507,126.988,132.118,0.5931,5117.001465,29.8,23.2
29.8,23.2,37.5776,127.083,59.8324,2.6865,5048.783691,30.7,24.2
30.7,24.2,37.4967,126.927,30.968,0.618,5055.290527,31.1,24.2
31.1,24.2,37.5507,126.937,30.0464,0.8552,5074.718262,28.4,22.2
28.4,22.2,37.4697,126.995,82.2912,2.2579,5030.400879,28.8,20.6
28.8,20.6,37.6181,127.099,53.4712,0.697,5070.208496,31.4,24.8
31.4,24.8,37.4832,127.024,56.4448,1.2313,5051.070801,30.2,23.4
30.2,23.4,37.5776,126.938,75.0924,1.7678,5100.811035,30,24.1
30,24.1,37.6181,127.004,146.554,4.7296,5153.638672,30.4,23.3
30.4,23.3,37.5102,127.086,21.9668,0.1332,5050.93457,30.9,24.4
30.9,24.4,37.5372,126.891,15.5876,0.1554,5051.400391,30.8,25.5
30.8,25.5,37.5237,126.909,17.2956,0.2223,5047.767578,31.9,25.3
31.9,25.3,37.5237,126.97,19.5844,0.2713,5058.025879,29.3,20.6
29.3,20.6,37.6046,126.991,212.335,2.785,5183.697266,31.9,20.6
31.9,20.6,37.6046,127.032,44.7624,0.5141,5039.694336,31.7,22.4
31.7,22.4,37.5776,127.058,33.3068,0.2661,5034.395996,32.4,22.4
32.4,22.4,37.645,127.022,45.716,2.5348,5024.993652,31.2,22.3
31.2,22.3,37.5507,127.135,35.038,0.5055,5024.069336,31.3,22.7
31.3,22.7,37.5776,126.838,12.37,0.0985,5017.061523,31.6,24.6
31.6,24.6,37.4697,126.91,52.518,1.5629,5020.958008,31,22.4
31,22.4,37.4967,126.826,50.9312,0.4125,5047.208984,29.9,22.9
29.9,22.9,37.4562,126.955,208.507,5.1782,4984.759766,31.5,23.3
31.5,23.3,37.5372,127.085,28.7,0.6233,5039.804199,32,21.7
32,21.7,37.5507,126.988,132.118,0.5931,5085.084961,32.3,22.8
32.3,22.8,37.5776,127.083,59.8324,2.6865,5016.757813,31.3,24
31.3,24,37.4967,126.927,30.968,0.618,5023.568848,32.4,22.8
32.4,22.8,37.5507,126.937,30.0464,0.8552,5043.325684,30.5,22.1
30.5,22.1,37.4697,126.995,82.2912,2.2579,4997.796875,30.8,21
30.8,21,37.6181,127.099,53.4712,0.697,5038.491699,31.9,23.8
31.9,23.8,37.4832,127.024,56.4448,1.2313,5018.997559,32.3,22.1
32.3,22.1,37.5776,126.938,75.0924,1.7678,5069.371094,32.8,22.8
32.8,22.8,37.6181,127.004,146.554,4.7296,5122.638184,30.8,23.5
30.8,23.5,37.5507,127.04,26.298,0.5721,5031.075684,31.4,23.3
31.4,23.3,37.5102,127.086,21.9668,0.1332,5019.239746,32.7,23.3
32.7,23.3,37.5372,126.891,15.5876,0.1554,5019.769043,31.3,24.1
31.3,24.1,37.5237,126.909,17.2956,0.2223,5016.055176,32.4,23.9
32.4,23.9,37.5237,126.97,19.5844,0.2713,5026.482422,28.6,21.5
28.6,21.5,37.6046,126.991,212.335,2.785,5152.121094,31.1,21.5
31.1,21.5,37.6046,127.032,44.7624,0.5141,5007.588379,30.6,23.1
30.6,23.1,37.5776,127.058,33.3068,0.2661,5002.308105,31.5,23.5
31.5,23.5,37.645,127.022,45.716,2.5348,4992.89209,31.4,22.9
31.4,22.9,37.5507,127.135,35.038,0.5055,4991.792969,30.7,24.8
30.7,24.8,37.5776,126.838,12.37,0.0985,4984.893066,30,24.4
30,24.4,37.4697,126.91,52.518,1.5629,4988.449707,31.2,23.4
31.2,23.4,37.4967,126.826,50.9312,0.4125,5015.094727,29.5,21.5
29.5,21.5,37.4562,126.955,208.507,5.1782,4950.244141,32,24.3
32,24.3,37.5372,127.085,28.7,0.6233,5007.865723,29.5,22.6
29.5,22.6,37.5507,126.988,132.118,0.5931,5052.64502,31.4,23.7
31.4,23.7,37.5776,127.083,59.8324,2.6865,4984.21582,30.5,23.8
30.5,23.8,37.4967,126.927,30.968,0.618,4991.32666,31.7,24
31.7,24,37.5507,126.937,30.0464,0.8552,5011.411133,29.9,21.8
29.9,21.8,37.4697,126.995,82.2912,2.2579,4964.671875,30.6,20.4
30.6,20.4,37.6181,127.099,53.4712,0.697,5006.253906,31.9,24.1
31.9,24.1,37.4832,127.024,56.4448,1.2313,4986.401367,30.7,22.6
30.7,22.6,37.5776,126.938,75.0924,1.7678,5037.410156,31.1,23.4
31.1,23.4,37.6181,127.004,146.554,4.7296,5091.10498,30.9,24.3
30.9,24.3,37.5507,127.04,26.298,0.5721,4999.018555,32.1,24.5
32.1,24.5,37.5102,127.086,21.9668,0.1332,4987.023438,32,25.1
32,25.1,37.5372,126.891,15.5876,0.1554,4987.615723,30.9,25.4
30.9,25.4,37.5237,126.909,17.2956,0.2223,4983.820801,31.4,24.8
31.4,24.8,37.5237,126.97,19.5844,0.2713,4994.416992,26.8,19
26.8,19,37.6046,126.991,212.335,2.785,5119.919922,30.1,21.1
30.1,21.1,37.6046,127.032,44.7624,0.5141,4974.867188,30,21.3
30,21.3,37.5776,127.058,33.3068,0.2661,4969.604004,30.6,22
30.6,22,37.645,127.022,45.716,2.5348,4960.18457,30.6,21.1
30.6,21.1,37.5507,127.135,35.038,0.5055,4958.898438,31.4,21.8
31.4,21.8,37.5776,126.838,12.37,0.0985,4952.109863,30.4,21.1
30.4,21.1,37.4697,126.91,52.518,1.5629,4955.319824,30.8,21.5
30.8,21.5,37.4967,126.826,50.9312,0.4125,4982.36377,30.7,20.6
30.7,20.6,37.4562,126.955,208.507,5.1782,4915.099121,30.7,21.5
30.7,21.5,37.5372,127.085,28.7,0.6233,4975.310547,30,19.9
30,19.9,37.5507,126.988,132.118,0.5931,5019.580078,30.8,21.7
30.8,21.7,37.5776,127.083,59.8324,2.6865,4951.04834,31.2,21.1
31.2,21.1,37.4967,126.927,30.968,0.618,4958.466797,31.3,20.7
31.3,20.7,37.5507,126.937,30.0464,0.8552,4978.878418,29.8,20.3
29.8,20.3,37.4697,126.995,82.2912,2.2579,4930.931152,29.3,20.6
29.3,20.6,37.6181,127.099,53.4712,0.697,4973.395996,32.6,21.3
32.6,21.3,37.4832,127.024,56.4448,1.2313,4953.190918,30.5,21
30.5,21,37.5776,126.938,75.0924,1.7678,5004.824219,30.3,21.5
30.3,21.5,37.6181,127.004,146.554,4.7296,5058.948242,30.7,21.2
30.7,21.2,37.5507,127.04,26.298,0.5721,4966.347656,31.3,21.7
31.3,21.7,37.5102,127.086,21.9668,0.1332,4954.191406,32.3,22
32.3,22,37.5372,126.891,15.5876,0.1554,4954.847656,31.8,22
31.8,22,37.5237,126.909,17.2956,0.2223,4950.97168,31.3,21.3
31.3,21.3,37.5237,126.97,19.5844,0.2713,4961.73584,29.6,18.8
29.6,18.8,37.6046,126.991,212.335,2.785,5087.199707,32.2,18.7
32.2,18.7,37.6046,127.032,44.7624,0.5141,4941.63623,31.9,20.1
31.9,20.1,37.5776,127.058,33.3068,0.2661,4936.391113,32.2,20.3
32.2,20.3,37.645,127.022,45.716,2.5348,4926.958008,31.7,20.5
31.7,20.5,37.5507,127.135,35.038,0.5055,4925.497559,32.6,21.1
32.6,21.1,37.5776,126.838,12.37,0.0985,4918.818848,32.1,20.8
32.1,20.8,37.4697,126.91,52.518,1.5629,4921.686035,32.5,20.3
32.5,20.3,37.4967,126.826,50.9312,0.4125,4949.122559,32.2,18.6
32.2,18.6,37.4562,126.955,208.507,5.1782,4879.457031,31.7,21.3
31.7,21.3,37.5372,127.085,28.7,0.6233,4942.246582,30.5,19.5
30.5,19.5,37.5507,126.988,132.118,0.5931,4986.005371,31.9,21.1
31.9,21.1,37.5776,127.083,59.8324,2.6865,4917.379883,31.9,20.7
