Actual_Next_Tmin,Predicted_Next_Tmin,Actual_Next_Tmax,Predicted_Next_Tmax,Date,id
23.2,24.932954577,30.4,31.023091846,11/8/2015,4139
24.6,23.338702726,31.3,30.495810752,11/8/2015,4140
25.4,25.194522143,30.3,31.938413857,11/8/2015,4141
25,24.959804950,30.9,30.026929681,11/8/2015,4142
25.2,24.585802906,31.2,30.530249206,11/8/2015,4143
25.6,24.357237017,31.2,30.499507695,11/8/2015,4144
25.7,24.676289222,31.4,30.482512796,11/8/2015,4145
20.2,24.940034219,29.3,30.790137846,11/8/2015,4146
20.4,22.646626531,31.9,31.562452364,12/8/2015,4147
21.8,21.285983926,32.7,31.996366459,12/8/2015,4148
22.1,22.351602238,32.2,32.558370261,12/8/2015,4149
21.6,22.438111264,31.6,31.902265130,12/8/2015,4150
22.9,22.116597653,32.2,31.511483402,12/8/2015,4151
22.8,23.193137091,31.8,32.160312936,12/8/2015,4152
23,22.383924076,31.8,31.089072969,12/8/2015,4153
22.4,22.295985403,31.7,30.973562800,12/8/2015,4154
20.3,22.011361687,32.5,31.148599741,12/8/2015,4155
22.5,21.267855217,32.8,33.101460345,12/8/2015,4156
21.2,22.636680395,31.2,32.352052487,12/8/2015,4157
22.2,22.750962119,32.8,32.420159140,12/8/2015,4158
23.4,22.482556239,32.2,32.447696079,12/8/2015,4159
23,22.805670982,32.2,31.409631978,12/8/2015,4160
21.3,22.711522318,31.6,31.575675640,12/8/2015,4161
19.8,21.257429523,31,31.197429158,12/8/2015,4162
23.4,21.033874809,33.8,31.416688690,12/8/2015,4163
21.4,23.242392812,31.3,33.224105667,12/8/2015,4164
22.1,21.830023573,32.6,31.313883531,12/8/2015,4165
23.1,23.101859437,32.2,33.120036229,12/8/2015,4166
22.6,23.070767149,32.4,31.764428254,12/8/2015,4167
23.7,22.589798515,33.2,31.897475685,12/8/2015,4168
24.2,23.164300406,32.9,32.336078568,12/8/2015,4169
23.3,23.554274230,33.4,32.042843917,12/8/2015,4170
21.8,22.969775966,27.4,32.619159874,12/8/2015,4171
21.6,23.930329682,29.3,29.822925220,13/8/2015,4172
22.7,22.188161612,29.6,29.606993964,13/8/2015,4173
23.9,22.968928271,29.9,29.704677248,13/8/2015,4174
22.8,23.873950379,29.7,29.795006022,13/8/2015,4175
23.3,23.054815190,30,29.768648941,13/8/2015,4176
24.2,22.722707446,30.4,29.432725764,13/8/2015,4177
22,23.259944346,29.8,29.692548104,13/8/2015,4178
22.8,22.596700261,30.8,30.624069729,13/8/2015,4179
23.2,22.792430525,30.1,30.509292361,13/8/2015,4180
23.2,24.421322114,29.8,31.422927772,13/8/2015,4181
24.2,23.191394670,30.7,29.687231124,13/8/2015,4182
24.2,23.419007590,31.1,30.032886868,13/8/2015,4183
22.2,23.690935175,28.4,30.571706397,13/8/2015,4184
20.6,21.869593908,28.8,28.251440571,13/8/2015,4185
24.8,21.611169507,31.4,29.393416083,13/8/2015,4186
23.4,24.327600528,30.2,31.021162514,13/8/2015,4187
24.1,23.500389410,30,30.316622278,13/8/2015,4188
23.3,24.694997830,30.4,30.737332194,13/8/2015,4189
24.4,23.091021967,30.9,30.058085760,13/8/2015,4190
25.5,23.650078069,30.8,30.219601627,13/8/2015,4191
25.3,24.568563760,31.9,30.116122953,13/8/2015,4192
20.6,24.619545056,29.3,31.252461343,13/8/2015,4193
20.6,22.991344727,31.9,31.569685652,14/8/2015,4194
22.4,21.457950399,31.7,32.001991703,14/8/2015,4195
22.4,22.817557332,32.4,31.643735850,14/8/2015,4196
22.3,22.706743730,31.2,32.093455198,14/8/2015,4197
22.7,22.699810386,31.3,31.151877188,14/8/2015,4198
24.6,22.271037081,31.6,30.630386968,14/8/2015,4199
22.4,23.666812815,31,30.806251367,14/8/2015,4200
22.9,21.974547576,29.9,30.506022679,14/8/2015,4201
23.3,23.378752483,31.5,30.726119407,14/8/2015,4202
21.7,23.259930984,32,31.161992498,14/8/2015,4203
22.8,23.223218833,32.3,33.167228767,14/8/2015,4204
24,22.974244282,31.3,31.994924691,14/8/2015,4205
22.8,23.276771082,32.4,30.587378268,14/8/2015,4206
22.1,22.548314415,30.5,31.762646395,14/8/2015,4207
21,21.890948542,30.8,30.192240995,14/8/2015,4208
23.8,22.059232188,31.9,31.245990234,14/8/2015,4209
22.1,23.489257294,32.3,31.476609928,14/8/2015,4210
22.8,22.485328102,32.8,32.247291518,14/8/2015,4211
23.5,23.715983931,30.8,33.314500802,14/8/2015,4212
23.3,23.343389213,31.4,30.478669524,14/8/2015,4213
23.3,23.142119596,32.7,30.983695809,14/8/2015,4214
24.1,22.792306216,31.3,31.874876193,14/8/2015,4215
23.9,23.384748210,32.4,30.568195022,14/8/2015,4216
21.5,23.435731590,28.6,31.704522751,14/8/2015,4217
21.5,23.732236000,31.1,30.932694279,15/8/2015,4218
23.1,22.193686282,30.6,31.272672746,15/8/2015,4219
23.5,23.365108487,31.5,30.635656423,15/8/2015,4220
22.9,23.610069195,31.4,31.273451239,15/8/2015,4221
24.8,23.227925147,30.7,31.343664687,15/8/2015,4222
24.4,24.053500205,30,30.095851715,15/8/2015,4223
23.4,23.411291782,31.2,29.328850099,15/8/2015,4224
21.5,22.848141104,29.5,30.701152527,15/8/2015,4225
24.3,22.148562657,32,30.347119232,15/8/2015,4226
22.6,24.148973247,29.5,31.634194296,15/8/2015,4227
23.7,23.871420051,31.4,30.867793650,15/8/2015,4228
23.8,23.704825931,30.5,31.173272233,15/8/2015,4229
24,23.062444176,31.7,29.848848318,15/8/2015,4230
21.8,23.548309089,29.9,31.128190807,15/8/2015,4231
20.4,21.600539267,30.6,29.637650633,15/8/2015,4232
24.1,21.530321702,31.9,31.058273512,15/8/2015,4233
22.6,23.747962825,30.7,31.481181148,15/8/2015,4234
23.4,22.834398162,31.1,30.775722723,15/8/2015,4235
24.3,24.146279603,30.9,31.751382148,15/8/2015,4236
24.5,24.039096207,32.1,30.579758465,15/8/2015,4237
25.1,24.214194526,32,31.642313454,15/8/2015,4238
25.4,24.310513096,30.9,31.245464537,15/8/2015,4239
24.8,24.486554699,31.4,30.211680800,15/8/2015,4240
19,24.161170261,26.8,30.790479209,15/8/2015,4241
21.1,21.479929633,30.1,29.251274284,16/8/2015,4242
21.3,21.796317372,30,30.347774705,16/8/2015,4243
22,21.779166527,30.6,30.068467337,16/8/2015,4244
21.1,22.267788201,30.6,30.431693761,16/8/2015,4245
21.8,21.631683127,31.4,30.591765590,16/8/2015,4246
21.1,21.498062091,30.4,30.719303067,16/8/2015,4247
21.5,20.581295250,30.8,29.672725852,16/8/2015,4248
20.6,21.186127332,30.7,30.317849019,16/8/2015,4249
21.5,21.432592717,30.7,31.450125713,16/8/2015,4250
19.9,21.663299218,30,30.412087273,16/8/2015,4251
21.7,21.564788326,30.8,31.309055185,16/8/2015,4252
21.1,21.946139872,31.2,30.604436098,16/8/2015,4253
20.7,20.766112691,31.3,30.474818941,16/8/2015,4254
20.3,20.677129078,29.8,30.733140769,16/8/2015,4255
20.6,20.299436374,29.3,29.534846460,16/8/2015,4256
21.3,21.635719690,32.6,29.861329923,16/8/2015,4257
21,21.365257825,30.5,32.106335747,16/8/2015,4258
21.5,21.441791465,30.3,30.579646525,16/8/2015,4259
21.2,22.463677491,30.7,30.998598352,16/8/2015,4260
21.7,21.350950586,31.3,30.371115463,16/8/2015,4261
22,21.754261360,32.3,30.882028970,16/8/2015,4262
22,21.648110555,31.8,31.498632734,16/8/2015,4263
21.3,21.595936716,31.3,31.016505761,16/8/2015,4264
18.8,21.132696603,29.6,30.670845290,16/8/2015,4265
18.7,21.450955632,32.2,31.837770993,17/8/2015,4266
20.1,19.831172864,31.9,32.269337368,17/8/2015,4267
20.3,20.840154831,32.2,31.815364566,17/8/2015,4268
20.5,20.881483812,31.7,31.897318089,17/8/2015,4269
21.1,21.169693419,32.6,31.604815437,17/8/2015,4270
20.8,20.954853401,32.1,31.823868851,17/8/2015,4271
20.3,20.409303377,32.5,31.242470911,17/8/2015,4272
18.6,20.236817576,32.2,31.880026007,17/8/2015,4273
21.3,19.782002103,31.7,32.821027012,17/8/2015,4274
19.5,21.541641576,30.5,31.336107425,17/8/2015,4275
21.1,21.244641724,31.9,31.769626207,17/8/2015,4276
20.7,21.484146863,31.9,31.617502828,17/8/2015,4277
20.8,20.456266365,31.7,31.120098864,17/8/2015,4278
19,20.783686161,31.3,31.105507823,17/8/2015,4279
18.2,19.253447315,31.4,30.911526714,17/8/2015,4280
20.9,19.670573532,34.5,31.782901028,17/8/2015,4281
19.1,21.117193418,31.7,33.859970081,17/8/2015,4282
20.2,19.862154919,33.4,31.674142068,17/8/2015,4283
21.3,21.500089550,31.8,33.852955433,17/8/2015,4284
21.6,21.493547936,32.2,31.390018425,17/8/2015,4285
21.6,21.713820658,33.5,31.714543629,17/8/2015,4286
22.1,21.364009627,33,32.605711996,17/8/2015,4287
21,21.743680753,32.9,32.127780828,17/8/2015,4288
21.8,20.955561361,29.1,32.148201267,17/8/2015,4289
21.8,24.015876648,32.1,31.403210083,18/8/2015,4290
23.6,22.503052328,31.8,32.205090208,18/8/2015,4291
24.2,23.857511290,33,31.754468812,18/8/2015,4292
23.8,24.290656611,31.4,32.671024683,18/8/2015,4293
24.9,24.004011470,32.1,31.357533198,18/8/2015,4294
25.5,24.912959736,32.2,32.097055869,18/8/2015,4295
24.9,24.734085074,32.5,31.493438192,18/8/2015,4296
25.3,23.970614073,32.9,31.648435650,18/8/2015,4297
23.2,24.575455827,32.4,32.293509336,18/8/2015,4298
24.5,23.764836324,32.1,33.046586921,18/8/2015,4299
23.1,24.325636568,31.6,31.734492940,18/8/2015,4300
24.5,24.410149130,32.5,32.817923839,18/8/2015,4301
24.8,24.451170501,32.6,32.202324772,18/8/2015,4302
24.2,24.033026928,31.7,31.803129761,18/8/2015,4303
22,23.719824392,31.2,31.136124155,18/8/2015,4304
20.8,21.838945101,31.1,30.846505278,18/8/2015,4305
24.9,21.900307669,34.3,31.529749591,18/8/2015,4306
24.2,24.561240752,31.8,33.710935893,18/8/2015,4307
23.6,24.271717597,32.3,31.811371287,18/8/2015,4308
24.8,24.379594928,32.1,32.867577291,18/8/2015,4309
24.8,24.531500220,32.6,31.698564662,18/8/2015,4310
25.7,24.497812277,33.7,32.112946398,18/8/2015,4311
25.7,24.915027038,33.8,32.826932063,18/8/2015,4312
25,24.893744346,33.2,32.898981339,18/8/2015,4313
22,24.425359502,26.5,32.460938749,18/8/2015,4314
22.5,24.054327655,29,29.005633980,19/8/2015,4315
24.4,22.947598987,29.1,29.349930599,19/8/2015,4316
24.8,24.409022799,29.9,29.269590201,19/8/2015,4317
23.7,24.648834139,29.8,29.815026622,19/8/2015,4318
25.4,23.834835370,30.7,29.881094177,19/8/2015,4319
25.3,25.272296179,29.6,30.810369375,19/8/2015,4320
25.3,24.427052593,30.2,29.092543895,19/8/2015,4321
24.3,24.197239076,29.8,29.529674921,19/8/2015,4322
22.4,23.551726095,30,29.424101951,19/8/2015,4323
25.2,22.949857526,30.3,30.825533520,19/8/2015,4324
23.3,24.837120410,29.6,30.080015973,19/8/2015,4325
24.7,24.479482930,29.5,30.974566719,19/8/2015,4326
24.8,24.469014715,30.3,29.435362783,19/8/2015,4327
24.7,23.914178458,29.2,29.680999601,19/8/2015,4328
22.6,24.022528144,29.5,28.833442355,19/8/2015,4329
21.4,22.269194129,28.9,29.283625247,19/8/2015,4330
24.9,22.304823193,32.2,29.505009373,19/8/2015,4331
23.5,24.452685663,28.8,31.773549912,19/8/2015,4332
24.3,23.512246071,29.7,29.036830260,19/8/2015,4333
25,24.849892846,29.4,30.474187042,19/8/2015,4334
24.8,24.564796988,30.4,29.208655089,19/8/2015,4335
26.1,24.384113000,30.3,30.083175526,19/8/2015,4336
26.1,25.085019044,30.6,29.692177598,19/8/2015,4337
25.5,25.074033075,30.9,29.948953955,19/8/2015,4338
21.6,24.738359165,25.2,30.342988189,19/8/2015,4339
22.4,23.641492203,27.1,27.803755095,20/8/2015,4340
23.8,22.762972002,27.2,27.596430628,20/8/2015,4341
24.1,23.792550186,28.3,27.511897813,20/8/2015,4342
23.2,23.961438534,28.6,28.333581011,20/8/2015,4343
25.3,23.340771662,28.6,28.770778677,20/8/2015,4344
24,25.077369206,27.5,28.872159022,20/8/2015,4345
24.8,23.195697017,28.3,27.144267122,20/8/2015,4346
24.6,23.667130548,28.2,27.772846804,20/8/2015,4347
22.9,23.728022395,26.7,27.951037845,20/8/2015,4348
24.8,23.211332419,28.2,27.784158082,20/8/2015,4349
23.4,24.383090289,27.4,28.139268542,20/8/2015,4350
24.5,24.452143534,28.1,28.945681624,20/8/2015,4351
23.6,24.223757643,28.8,28.142856202,20/8/2015,4352
24.5,22.800084269,28.1,28.287731861,20/8/2015,4353
23.1,23.792725239,27.9,27.817979933,20/8/2015,4354
21.3,22.618216611,27,27.812299851,20/8/2015,4355
25.4,22.120194678,29.8,27.751517227,20/8/2015,4356
23.9,24.760523703,27.8,29.563303655,20/8/2015,4357
24.4,23.805806480,28.2,28.118761261,20/8/2015,4358
25.2,24.858606532,27.5,29.091772291,20/8/2015,4359
25.1,24.639278313,28.3,27.457665792,20/8/2015,4360
25.6,24.534663896,28.3,28.148312113,20/8/2015,4361
25.8,24.549766032,28.2,27.842966100,20/8/2015,4362
25.7,24.690922049,28.9,27.731979682,20/8/2015,4363
20.6,24.807691549,25.7,28.499638309,20/8/2015,4364
21.7,22.803114261,28.6,28.259380067,21/8/2015,4365
22.7,22.235184452,28.5,28.978209533,21/8/2015,4366
23,22.908988423,29,28.705600758,21/8/2015,4367
22.8,23.046983258,28.3,28.973119814,21/8/2015,4368
23.8,22.979410287,29.1,28.492583996,21/8/2015,4369
23.5,23.807137223,28.4,29.323634620,21/8/2015,4370
23.2,22.809754091,28.3,27.973559438,21/8/2015,4371
22.9,22.284782596,29.3,27.761691975,21/8/2015,4372
21.7,22.315947373,27.9,28.954991929,21/8/2015,4373
23.1,22.236223081,29.2,28.884812930,21/8/2015,4374
21.6,22.965868609,27.7,29.050850367,21/8/2015,4375
23.3,22.912504248,29.1,29.209931083,21/8/2015,4376
22.5,23.238374623,28.3,29.058666091,21/8/2015,4377
22.8,21.823841262,28.4,27.818945986,21/8/2015,4378
21.6,22.339461835,27.6,28.083033306,21/8/2015,4379
22.1,21.306783877,28.5,27.524938022,21/8/2015,4380
23.8,22.887943390,30.2,29.145876555,21/8/2015,4381
22.5,23.398770138,29,29.921598180,21/8/2015,4382
22.7,22.657989623,28.9,29.217581919,21/8/2015,4383
23.2,23.425942989,28.9,29.726247012,21/8/2015,4384
23.6,22.983543083,29.1,28.736184387,21/8/2015,4385
22.9,23.279879595,29.6,28.876865052,21/8/2015,4386
23,22.284296479,29,29.023262432,21/8/2015,4387
23.7,22.313338056,29.3,28.449637761,21/8/2015,4388
20.8,23.100467680,26.3,28.854547198,21/8/2015,4389
21.7,23.006309243,29.2,28.817455675,22/8/2015,4390
23.3,22.265635503,29.2,29.534637227,22/8/2015,4391
23.5,23.462803715,29.8,29.359417130,22/8/2015,4392
23.1,23.519575570,29.9,29.718472581,22/8/2015,4393
23.8,23.320455470,30.4,29.975146490,22/8/2015,4394
23.5,23.873627903,28.9,30.526601488,22/8/2015,4395
23.4,22.835055655,29.1,28.437629353,22/8/2015,4396
22.5,22.498264943,30.1,28.504542541,22/8/2015,4397
21.5,22.011219200,28.3,29.692789936,22/8/2015,4398
23.9,22.083608991,30.5,29.254990905,22/8/2015,4399
22.1,23.723317213,28.1,30.260499929,22/8/2015,4400
24,23.364499156,29.9,29.585849932,22/8/2015,4401
23.1,23.883702554,29.1,29.805709289,22/8/2015,4402
23.1,22.382803609,29.3,28.565132584,22/8/2015,4403
21.4,22.644469329,28.6,28.919046705,22/8/2015,4404
21.1,21.185079754,29.8,28.449195965,22/8/2015,4405
24,22.090742851,30.1,30.340458406,22/8/2015,4406
22.7,23.565911724,29.7,29.833205045,22/8/2015,4407
23.3,22.866329485,29.4,29.868038874,22/8/2015,4408
23.9,23.969466870,29.6,30.195309130,22/8/2015,4409
23.4,23.623727971,31,29.390836840,22/8/2015,4410
23.8,23.204526157,29.7,30.632315922,22/8/2015,4411
24.2,23.066325514,29.4,29.125430729,22/8/2015,4412
24.3,23.369920276,30.3,28.831408431,22/8/2015,4413
19.4,23.669729876,27.2,29.785444886,22/8/2015,4414
19.4,21.843037225,31.2,29.639237257,23/8/2015,4415
21.4,20.381672836,30.6,31.364873959,23/8/2015,4416
21.2,21.893424898,30.8,30.638839248,23/8/2015,4417
20.8,21.584124214,30.7,30.625099854,23/8/2015,4418
22.2,21.374704542,31.7,30.697061255,23/8/2015,4419
23.2,22.558205221,31,31.716190243,23/8/2015,4420
21.9,22.683625051,30.3,30.376993191,23/8/2015,4421
21.5,21.264060170,30.8,29.602620843,23/8/2015,4422
19.7,21.183120704,31.5,30.333230383,23/8/2015,4423
21.9,20.693249653,31.3,32.197898351,23/8/2015,4424
20.8,22.036677847,29.9,30.984908731,23/8/2015,4425
21.9,22.333926238,31.6,31.239768880,23/8/2015,4426
22,22.157026536,31.3,31.360565704,23/8/2015,4427
22.2,21.545567376,31.2,30.590157149,23/8/2015,4428
19.9,21.964528749,30,30.668644891,23/8/2015,4429
18,19.961165393,30.2,29.732033636,23/8/2015,4430
22,19.433443310,33.1,30.686222205,23/8/2015,4431
21.2,21.992539351,30.4,32.589596203,23/8/2015,4432
21.4,21.606386716,30.8,30.504279972,23/8/2015,4433
22.4,22.400094255,31.3,31.474699513,23/8/2015,4434
22.3,22.415272884,31.9,30.950692543,23/8/2015,4435
23.2,22.300355150,31.6,31.456645520,23/8/2015,4436
23.5,22.645489787,31.7,30.877557274,23/8/2015,4437
22.6,22.883309821,32.3,30.952145786,23/8/2015,4438
21.9,22.303982913,26.6,31.620707650,23/8/2015,4439
20.7,23.970924678,29.7,29.108322844,24/8/2015,4440
23,21.426785114,29.7,29.992679156,24/8/2015,4441
23,23.228538126,30.7,29.823323728,24/8/2015,4442
22.9,23.133162353,29.8,30.550170823,24/8/2015,4443
24.3,23.141661536,30.2,29.885747672,24/8/2015,4444
24.7,24.294268691,30,30.350712580,24/8/2015,4445
24.4,23.927219401,30.2,29.468282764,24/8/2015,4446
24.2,23.417682012,30.4,29.533562089,24/8/2015,4447
20.6,23.494038885,29.6,29.988741738,24/8/2015,4448
24,21.372261123,30.3,30.453053324,24/8/2015,4449
22.3,23.798489943,28.1,30.081213892,24/8/2015,4450
23.6,23.536325877,30.2,29.592190123,24/8/2015,4451
23.9,23.552759360,30.1,30.084110464,24/8/2015,4452
23.8,23.124339842,30.1,29.500082078,24/8/2015,4453
21.1,23.289346283,30.1,29.668397021,24/8/2015,4454
19.5,21.002278209,29.2,29.836838097,24/8/2015,4455
24.3,20.677036654,31.8,29.777516923,24/8/2015,4456
23.7,23.911635489,29.7,31.410534387,24/8/2015,4457
23.2,23.729121622,30.1,29.881023432,24/8/2015,4458
24.1,23.918249613,30.2,30.845551437,24/8/2015,4459
24.1,23.826457996,31.2,29.951291075,24/8/2015,4460
25.1,23.818503051,31.1,30.827535587,24/8/2015,4461
25,24.260305350,30.9,30.434003631,24/8/2015,4462
24.6,24.137201105,30.6,30.228161361,24/8/2015,4463
17.5,23.943382400,22.2,30.069654872,24/8/2015,4464
19,19.943681335,24.7,25.009858224,25/8/2015,4465
19.6,19.700611803,24.8,25.362703985,25/8/2015,4466
20.1,20.039237731,25.4,25.271459484,25/8/2015,4467
19.5,20.355110566,24.7,25.633063105,25/8/2015,4468
20.4,19.942061430,25.2,25.149171629,25/8/2015,4469
19.7,20.667971018,25.5,25.702309201,25/8/2015,4470
20.8,19.376606535,25.5,25.272456487,25/8/2015,4471
19.7,20.065936518,25.3,25.164766229,25/8/2015,4472
19.4,19.344379212,24.4,25.242938220,25/8/2015,4473
20.4,20.067608772,25.2,25.642686449,25/8/2015,4474
18.9,20.426155260,23.3,25.342942089,25/8/2015,4475
20.3,20.352170037,25.2,25.132708891,25/8/2015,4476
20.6,20.444674862,25.2,25.440746058,25/8/2015,4477
19.6,20.021407090,24.6,24.949063897,25/8/2015,4478
19.7,19.378201376,24.1,24.555650510,25/8/2015,4479
18.9,19.483712131,24.7,24.285827518,25/8/2015,4480
20.4,19.926667502,25.5,25.618572695,25/8/2015,4481
18.6,20.218399080,24.4,25.561456316,25/8/2015,4482
20.3,19.050951279,25.4,24.945457806,25/8/2015,4483
20.1,21.171097760,25,26.482575018,25/8/2015,4484
20.6,20.103496167,25.4,25.117313476,25/8/2015,4485
20.2,20.496492385,25.8,25.443591131,25/8/2015,4486
20.8,19.754870964,25.7,25.500126710,25/8/2015,4487
20.7,20.241499073,25.5,25.392516778,25/8/2015,4488
17.6,20.311938721,21.4,25.328875907,25/8/2015,4489
19.2,19.988397943,24,24.274170434,26/8/2015,4490
19.8,19.836841670,25,24.720239848,26/8/2015,4491
20.3,20.221807545,25,25.460243207,26/8/2015,4492
19.7,20.506785964,25.6,25.267687308,26/8/2015,4493
20.4,20.160671102,25.1,25.984493355,26/8/2015,4494
19.8,20.662353335,24.6,25.612346627,26/8/2015,4495
19.3,19.416168975,24.8,24.444434858,26/8/2015,4496
19.4,18.733885506,24.6,24.508077269,26/8/2015,4497
18,19.048762915,24.1,24.596284408,26/8/2015,4498
20.2,18.842498887,25.6,25.356399847,26/8/2015,4499
18.2,20.273547740,22.9,25.713086450,26/8/2015,4500
20.2,19.726519240,25,24.759807542,26/8/2015,4501
19.4,20.347536463,25,25.257597974,26/8/2015,4502
19,18.974211075,24.1,24.756678356,26/8/2015,4503
18.7,18.833777637,23.9,24.091191907,26/8/2015,4504
18.2,18.609244291,25.6,24.095170488,26/8/2015,4505
20.2,19.367954755,26.1,26.446349550,26/8/2015,4506
18.4,20.076081671,24.9,26.116361587,26/8/2015,4507
20.7,18.903492025,24.7,25.407966200,26/8/2015,4508
20.2,21.480072050,24.7,25.841756266,26/8/2015,4509
20.6,20.173952939,24.9,24.843451798,26/8/2015,4510
19.9,20.470280465,25.3,24.984178432,26/8/2015,4511
20.1,19.469552216,25.3,25.038195757,26/8/2015,4512
20.1,19.615851493,25.2,25.019598975,26/8/2015,4513
18.4,19.777811084,26.3,25.049147558,26/8/2015,4514
20.4,20.931177488,28.9,28.808959019,27/8/2015,4515
21.6,21.125093411,29.3,29.258404395,27/8/2015,4516
22,21.997381562,29.6,29.449269213,27/8/2015,4517
22,22.211437537,29.9,29.532957287,27/8/2015,4518
22.6,22.368088957,29.7,29.977720928,27/8/2015,4519
21.5,22.798848143,28.8,29.881821254,27/8/2015,4520
21.6,21.100224203,29.2,28.340265495,27/8/2015,4521
21.3,20.946449501,29.6,28.593679751,27/8/2015,4522
20.1,20.946747649,29.4,29.232678027,27/8/2015,4523
22.7,20.928640927,29.7,30.271694214,27/8/2015,4524
19.8,22.643410092,29.2,29.523248720,27/8/2015,4525
22.4,21.432327173,29.7,30.594402151,27/8/2015,4526
22.3,22.489177484,29.7,29.619447140,27/8/2015,4527
21.2,21.720439919,29,29.124376724,27/8/2015,4528
21.2,20.985723487,28.4,28.637726683,27/8/2015,4529
19.4,20.999688563,29.1,28.274845889,27/8/2015,4530
22.5,20.584120939,30.2,29.691467977,27/8/2015,4531
20.3,22.273198130,29.8,29.924885988,27/8/2015,4532
21.9,20.796329421,29.8,29.951991041,27/8/2015,4533
22.1,22.778627453,29.5,30.564612401,27/8/2015,4534
22.6,22.061640847,30,29.295118860,27/8/2015,4535
22.2,22.459782373,30.8,29.713775677,27/8/2015,4536
22.3,21.738757868,30.4,30.139747670,27/8/2015,4537
22.4,21.778091615,29.7,29.750873372,27/8/2015,4538
18.4,21.995529132,24.3,29.227084464,27/8/2015,4539
16.8,20.827726748,26.8,26.964161739,28/8/2015,4540
19.1,17.907198565,26.8,27.291095149,28/8/2015,4541
19.1,19.708952673,28,27.121734114,28/8/2015,4542
18.4,19.623871443,27.6,28.033319442,28/8/2015,4543
20.6,19.139894587,28.3,27.825698928,28/8/2015,4544
20.9,20.998900102,28,28.574460936,28/8/2015,4545
19.7,20.540339792,27.9,27.598796008,28/8/2015,4546
19.4,19.238017260,28.8,27.379530084,28/8/2015,4547
17.7,19.264063974,27.8,28.480311492,28/8/2015,4548
20.1,18.772893149,28.9,28.776388509,28/8/2015,4549
19.1,20.356144238,25.7,28.765004114,28/8/2015,4550
19.8,20.647050350,26.6,27.358368222,28/8/2015,4551
20.3,20.083481163,28.6,26.736933941,28/8/2015,4552
20.2,19.935939293,29,28.094095104,28/8/2015,4553
17.7,20.121555774,25.9,28.631779326,28/8/2015,4554
15.4,17.847556116,26.6,25.938988901,28/8/2015,4555
19.6,17.000152344,29.4,27.351370078,28/8/2015,4556
19.5,19.726817286,27,29.164164876,28/8/2015,4557
19.4,19.960731219,27.3,27.361616271,28/8/2015,4558
20.8,20.490204087,27.8,28.237049048,28/8/2015,4559
20.5,20.850833526,27.1,27.716527446,28/8/2015,4560
21.6,20.496233529,28.8,27.020155754,28/8/2015,4561
